http://dbpedia.org/resource/George_Richardson_(ice_hockey)	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Queen's_University
http://dbpedia.org/resource/Morris_Lukowich	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Roller_Hockey_International
http://dbpedia.org/resource/Alain_Lemieux	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Roller_Hockey_International
http://dbpedia.org/resource/Steve_Valiquette	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Serie_A_(ice_hockey)	http://dbpedia.org/resource/Italian_Ice_Sports_Federation
http://dbpedia.org/resource/Dennis_Giannini	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Serie_A_(ice_hockey)	http://dbpedia.org/resource/Italian_Ice_Sports_Federation
http://dbpedia.org/resource/Rob_Hennigar	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Serie_A_(ice_hockey)	http://dbpedia.org/resource/Italian_Ice_Sports_Federation
http://dbpedia.org/resource/Artūrs_Irbe	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Slovak_Extraliga	http://dbpedia.org/resource/Hockey_Europe	http://dbpedia.org/resource/Slovak_Ice_Hockey_Federation
http://dbpedia.org/resource/Mike_Danton	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Slovak_Extraliga	http://dbpedia.org/resource/Hockey_Europe	http://dbpedia.org/resource/Slovak_Ice_Hockey_Federation
http://dbpedia.org/resource/Chris_Newans	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Southern_Hockey_League_(1995–96)
http://dbpedia.org/resource/Kelly_Miller_(ice_hockey,_born_1979)	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Southern_Professional_Hockey_League
http://dbpedia.org/resource/Marc_Lefebvre	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Southern_Professional_Hockey_League
http://dbpedia.org/resource/Mats_Lindh	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Swedish_Hockey_League	http://dbpedia.org/resource/Hockey_Europe	http://dbpedia.org/resource/Swedish_Ice_Hockey_Association
http://dbpedia.org/resource/Kari_Takko	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Swedish_Hockey_League	http://dbpedia.org/resource/Hockey_Europe	http://dbpedia.org/resource/Swedish_Ice_Hockey_Association
http://dbpedia.org/resource/Marc_Magliarditi	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/United_Hockey_League
http://dbpedia.org/resource/Marc_Lefebvre	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/United_Hockey_League
http://dbpedia.org/resource/Sinuhe_Wallinheimo	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/University_of_Denver	http://dbpedia.org/resource/Coalition_for_Networked_Information	http://dbpedia.org/resource/Digital_Library_Federation	http://dbpedia.org/resource/Center_for_Research_Libraries	http://dbpedia.org/resource/ORCID,_Inc.	http://dbpedia.org/resource/Scholarly_Publishing_and_Academic_Resources_Coalition
http://dbpedia.org/resource/Kristy_Borza	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/University_of_Pittsburgh	http://dbpedia.org/resource/arXiv	http://dbpedia.org/resource/Association_of_Research_Libraries	http://dbpedia.org/resource/Coalition_for_Networked_Information	http://dbpedia.org/resource/Digital_Library_Federation	http://dbpedia.org/resource/Atlantic_Coast_Conference	http://dbpedia.org/resource/Center_for_Research_Libraries	http://dbpedia.org/resource/National_Consortium_for_Teaching_about_Asia	http://dbpedia.org/resource/ORCID,_Inc.	http://dbpedia.org/resource/Consortium_of_Social_Science_Associations	http://dbpedia.org/resource/Scholarly_Publishing_and_Academic_Resources_Coalition
http://dbpedia.org/resource/Manon_Rhéaume	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/Western_Women's_Hockey_League	http://dbpedia.org/resource/Hockey_Canada
http://dbpedia.org/resource/Garnet_Bailey	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/World_Hockey_Association
http://dbpedia.org/resource/Mats_Lindh	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/World_Hockey_Association
http://dbpedia.org/resource/Ray_McLean	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/1941_Chicago_Bears_season	http://dbpedia.org/resource/Chicago_Bears
http://dbpedia.org/resource/Gene_Gedman	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/1956_Detroit_Lions_season	http://dbpedia.org/resource/Detroit_Lions
http://dbpedia.org/resource/Ben_Agajanian	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/1962_Oakland_Raiders_season	http://dbpedia.org/resource/Las_Vegas_Raiders
http://dbpedia.org/resource/Don_Heinrich	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/1960_Dallas_Cowboys_season	http://dbpedia.org/resource/Dallas_Cowboys
http://dbpedia.org/resource/Gary_Knafelc	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/1963_San_Francisco_49ers_season	http://dbpedia.org/resource/San_Francisco_49ers
http://dbpedia.org/resource/Colin_Chin	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/American_Hockey_League
http://dbpedia.org/resource/Mathieu_Brunelle	http://dbpedia.org/ontology/formerTeam	http://dbpedia.org/resource/American_Hockey_League
